b36s-tuqc	42
ajgi-hpq9	27764
5fsg-d8c9	27799
crbs-vur7	27812
curu-ytnp	27934
q6p2-9srw	27970
4kpn-sezh	28084
m59i-mqex	28252
268n-a7em	28341
esep-hmvs	28478
gsjx-zx9n	28502
xfkn-vsp9	28543
ajxm-kzmj	28795
d4mz-3bq9	28858
erra-pzy8	28914
thjb-fm53	28942
qem4-8xtj	28944
63u4-2zc2	28949
82rt-zc4y	29008
h3qk-ybvt	29077
ucdy-byxd	29129
6v4b-5gp4	29338
22rr-ujq3	29388
32cj-z7va	29509
5fn2-n363	29535
gez6-674h	29804
e6t3-7z92	29899
9sji-jws4	29942
4tnw-tspg	29981
4snd-in5m	30047
bmhe-urrg	30079
9cvd-uyw6	30117
n9yn-6q3f	30292
752y-qk8b	30297
edx9-hxi8	30327
scfi-iv96	30352
9h95-gife	30375
zkky-n5j3	30390
bbg6-wf44	30394
27h8-t3wt	30459
hpku-qnwm	30657
j34j-vqvt	31034
54rr-tdmz	31087
s3zn-tf7c	31204
vxms-daea	31236
eg75-mh9k	31425
tfrc-rjtr	31533
crns-fw6u	31578
8wau-idzf	31752
97zg-4p9t	31775
gaq9-z3hz	31912
87b8-3t9t	32042
4y63-yw9e	32102
wycc-5aqt	32189
72ss-25qh	32291
5sq4-wrrm	32479
nk7g-qeep	32598
hdpu-mku8	33510
8ecp-kw89	33510
vxxs-iyt2	33554
ewg2-2vyd	33669
2x8v-d8nh	33699
eccv-9dzr	33736
gsak-mt7t	33772
hti8-xb6u	33780
5ziv-wcy4	33863
kf2b-aeh5	34073
xw3c-8982	34323
d28w-n2x4	34503
y3hw-z6bm	34578
9ddu-fvnv	34795
hebw-6hze	34834
d68p-5js9	34945
5fsv-ze7v	35214
29bv-qqsy	35500
p9cr-nt9j	35501
evjd-dqpz	36133
85ty-ti6v	36261
w6yt-hctp	36394
43qc-8vv8	36642
kg6x-kv5b	36662
r5p4-2qap	36749
kjpz-79mu	36783
gyaz-82xj	36996
t9nw-j73k	37132
bm9v-cvch	37584
5a8g-vpdd	37594
8iee-pzu6	37687
e2gu-mjqa	37828
8p6c-94pc	38062
bzxi-2tsw	38064
n4tc-j6kh	38196
34zf-iv73	38328
mefg-rpis	38369
45nu-yrf2	38538
p6bh-gqsg	38625
ad38-uy5g	38628
g9ub-hrve	38734
dhs7-q59e	38797
chv4-k4fa	38839
mz5e-yub2	39007
ewhs-k7um	39060
xijd-ubiu	39787
xiyj-m4sj	39787
y3ea-en4q	39977
cqc8-am9x	40046
pgun-i6u7	40099
wssh-seqa	40420
jvwx-xnsr	40437
xaa3-fatk	40599
weg5-33pj	40705
8gr8-ngjc	40720
fzv4-jan3	40791
s27g-2w3u	40843
fuhs-xmg2	40888
wmn9-zjsc	40952
7pi4-r8u2	41391
5kru-rjmf	41421
jcih-dj9q	41651
yhfh-vyns	41935
n6uv-kunx	42186
nk42-j6hc	42235
k8hv-56d7	42989
7yig-nj52	43035
c5up-ki6j	43146
hq68-rnsi	43231
aa5e-digs	43305
5brf-q9de	43837
fm6n-5jvy	44364
mtt6-ywt4	44669
t5qg-w9sq	45296
9a87-6m4x	45335
nbdj-ya9f	45407
yeba-ynb5	45740
64pu-zyr2	45754
bvug-v3mm	45772
vgmz-py3h	46005
rmv8-86p4	46711
yig9-9zum	47570
5x8i-3c5b	48558
nzjr-3966	49305
6e44-8i2s	49339
jhjm-vsp8	49652
q5za-zqz7	49816
wye7-nyek	49893
5mw2-hzqx	50488
rukc-mmqu	50903
imfa-v5pv	50927
wks3-66bn	51052
cznr-hmrv	51055
fxdy-q85h	51647
pchn-eaxn	51699
rsnd-bbih	51832
mq9d-au8i	51849
b225-hg9m	51879
4tdt-h5f6	52223
diks-hcwd	52287
jzt2-2f7h	52293
w9if-3pyn	52325
ae5u-upr6	52710
q9xk-w9iv	52864
77u7-ptbn	53115
vrs9-g7kz	53129
au8p-qz8c	53148
fq9e-fd84	53525
eamj-ryxu	53756
8jfz-tjny	54206
w9ei-idxz	54750
2vha-97jm	54990
4ynw-b9aj	55066
va74-3m6c	55138
6ctv-n46c	55344
wmi7-dkwa	55397
f3cg-u8bv	56324
7scx-rfrp	56372
5qza-frfc	56507
6gre-fvg9	56594
him9-7gri	56871
8a4n-zmpj	57013
3pge-73vq	57121
vfdq-dvkf	57261
uvks-tn5n	57299
i5ef-jxv3	57331
yahh-6yjc	57594
v2hd-uwxx	57977
t6a9-nby7	58075
de8q-estm	58210
us4j-b5zt	58482
hxm3-23vy	58487
2s75-2b3b	59142
9ay9-xkek	59263
hq56-zhrp	59307
hpid-63r5	59681
xqea-6ihi	59807
g4zf-s85y	60530
qbce-2kcu	60599
smdw-73pj	60601
8ek7-jxw6	60809
j39j-zq32	60863
uk6z-hem9	61335
gahm-hu5h	61402
ukdt-xm28	61426
7btz-mnc8	61462
by6m-6zpb	61974
c3ya-2ywy	62006
da9u-wz3r	62012
phqd-xav8	62078
mp8v-wjtf	62367
3miu-myq2	62422
ffnc-f3aa	62513
urzf-q2g5	62620
25cx-4jug	62679
87y3-sqsx	62742
herb-qubg	62874
u7tg-8kia	63024
rdxc-q253	63051
yayv-apxh	63066
dj4e-3xrn	63129
4n2j-ut8i	63268
bwhw-9jek	63386
3wxk-qa8q	63472
4axi-di9c	63562
i9pf-sj7c	63603
5hcy-6f3q	63762
k2da-5ijm	63762
kvhd-5fmu	63768
9yid-w4y8	63857
pnbs-aynd	64257
ffzt-rdkr	64413
upwt-zvh3	65140
jtus-srrj	65390
k46n-sa2m	65479
qm5f-frjb	65586
b9e9-2we4	65651
cgz5-877h	65681
5cd6-v74i	65835
a6zp-tcs3	65858
cwjy-rrh3	65963
vrn4-2abs	66152
h2mm-eazk	66490
yrf7-4wry	66699
htkc-b6ea	67140
ge8j-uqbf	67610
xr5s-zsn6	67715
vza7-n6vi	68159
yz7z-iupz	68675
tsps-ttpz	68999
dxnu-p2qd	69200
tmr6-dfvn	69783
nurr-mhyi	69912
5g59-fxev	70430
bss9-579f	71157
qmcw-ur37	71267
kiwq-bb5k	72007
6je4-4x7e	72074
ub9e-s7ai	72251
tbvj-mbps	72503
5e7x-8jy6	72600
cvh6-nmyi	72834
6ypq-ih9a	72920
cuzb-dmcd	73359
udss-6pus	73601
crc3-tcnm	73784
xne4-4v8f	74455
mjux-q9d4	74455
8eux-rfe8	74588
rq2f-42ua	75133
weh8-3ujf	75562
rfu7-paqe	75722
grnn-mvqe	76888
fi8f-t673	76966
5psr-sp96	77231
siju-6isf	77312
49kg-8sce	77714
twu4-tp2g	78015
4wgu-f3yf	78093
ducj-28wv	78348
mmvm-mvi3	78391
su44-8gcn	78473
budf-qanm	79299
5tdj-xqd5	79796
qphc-zrtc	79818
n2rw-tynt	79913
ii2w-6fne	80009
ad4c-mphb	80433
arzb-yfdv	81731
pzt3-tne9	82052
3kav-a6u5	82103
c4vk-jvzy	82600
44t3-dj6x	83465
ven4-h25u	83936
nhms-9u6g	83995
rvih-nhyn	84399
qj2z-ibhs	87526
46m8-77gv	88284
25th-nujf	88713
75e9-fg2t	89011
mifw-tguq	89326
ge3f-inui	89995
ph7v-u5f3	90044
ykx2-pdw8	90119
cwg5-cqkm	90120
ikqj-pyhc	90971
5u4m-9udf	91639
cbfr-z7aj	92101
y6fv-k6p7	92587
deqx-mzd7	93095
vbcn-wn88	93095
uisg-ivwv	93553
9n2i-9h9s	93744
xrwg-eczf	93764
hu6m-9cfi	94327
jpe4-9hh5	95292
bk4j-3hk5	95519
5ebm-myj7	96557
nbgq-j9jt	97939
r4s5-tb2g	98549
sqmu-2ixd	99331
n5xa-24cw	99485
f4yq-wry5	99562
cwx7-agsh	99988
ht4t-wzcm	100024
n6c5-95xh	101373
xqmg-7z3j	102257
9ibi-dfnm	102536
rsgh-akpg	102886
narn-kyx4	103185
fju2-rdad	103711
tvfr-dhen	103786
e544-259w	103873
nenq-ccpd	103994
jkk2-3xzd	104421
deah-gjrv	104421
47g8-ngxw	104979
2ic6-4hrf	105716
t7p9-n9dy	105737
8gg9-r4mt	105956
ckue-grzy	106379
4edb-7rb7	106794
pknx-dgka	106969
vvj6-d5qx	107005
xx4a-msrm	108321
bquu-z2ht	108835
mqdy-gu73	108846
9cz6-8qpz	111689
6fi9-q3ta	111805
9n9z-hh9p	111823
tukx-dsca	112465
7479-ugqb	113239
5jat-czce	114297
fp78-wt5b	114820
irhv-jqz7	115217
956m-xy24	116276
3wfy-sn5g	116987
u35m-9t32	117544
tyfh-9h2y	121204
446w-773i	121369
cz36-mpdq	121797
sjpy-4cc9	122405
62mr-ukqs	123288
pgrs-2cjd	124072
f42p-xqaa	124143
55yj-h64d	124654
k548-32d3	125272
hcir-3275	126684
wwhr-5ven	126786
2t2c-qih9	129768
u4g8-wkku	130160
nfkx-wd79	130268
mbd7-jfnc	133250
qfk7-6ens	134454
gzvm-na49	134755
myrx-addi	135852
9b9u-8989	136196
e64w-ctmw	137300
hyht-buiu	139426
kwvk-z7i9	139685
n84m-kx4j	139849
vqix-8bak	140391
qy7q-cb9e	140896
caav-grv8	141067
x5tk-fa54	142355
a3nt-yts4	143738
usap-qc7e	144395
29km-avyc	145931
5694-9szk	148432
wng2-85mv	148645
sp7n-275u	152389
qcdj-rwhu	155702
kiyv-ks3f	157135
icps-nwdu	157713
aizm-q3sx	159228
n7gv-k5yt	160884
dvzp-h4k9	162702
ezaf-3uhs	162759
vzcf-ypyz	163336
hm4n-kxfu	164986
vck7-ujai	165675
emnd-d8ba	166024
6gzn-qtm3	166277
i8ys-e4pm	167086
s4kf-3yrf	168060
ahjc-fdu3	169762
ac4n-c5re	171330
72mk-a8z7	173276
r67x-e97r	173393
4k4u-823g	176210
fxs2-faah	177375
i4ni-6qin	177459
p6h4-mpyy	177879
2xir-kwzz	178871
bhwu-wuzu	179054
eddp-3v5g	181692
8k4x-9mp5	183211
96ay-ea4r	183918
8586-3zfm	185008
q39e-7gbs	186265
iuvu-z276	188999
hg8x-zxpr	193393
xck4-5xd5	195239
fgq8-am2v	195983
6wcu-cfa3	196491
yhuu-4pt3	196955
k5us-nav4	197135
puec-8mer	197718
izav-3bhy	199249
wg9x-4ke6	204366
kivi-tmb3	205103
qd9w-yz23	205167
mpk5-48av	206832
4nft-bihw	210909
vf4p-p8ui	212205
nre2-6m2s	214003
f5zq-eacn	214872
guiy-frxt	215895
rear-wh5i	217209
9ck8-hj3u	218400
6y5g-5hkj	218668
922w-z7da	221100
478a-yykk	221254
tb8q-a3ar	222410
mdcw-n682	222808
szkz-syh6	226107
8b9a-pywy	233521
cma4-zi8m	239176
w5ea-ydu3	240581
tbgj-tdd6	241609
pqg4-dm6b	243166
fuzb-9jre	245281
e4p3-6ecr	245500
63us-eqtq	247629
d3ge-anaz	248186
scjj-6yaf	251248
2xh6-psuq	254079
nekg-b6tw	255420
ebb7-mvp5	255980
vuae-w6cg	259330
upii-frjc	260469
3btx-p4av	266903
p424-amsu	269610
xkzb-irtw	269858
niy5-4j7q	270759
dg7a-jiz2	270900
hyur-qpyf	270925
gkd7-3vk7	274872
r8mb-budb	276007
urz7-pzb3	278033
pgtq-ht5f	279608
ys48-9d3c	281683
ruce-cnp6	283330
39g5-gbp3	284558
4fnu-iufz	286984
7jzh-b7rq	290151
gk83-aa6y	293086
8yac-vygm	293178
yjub-udmw	294743
pdpg-nn8i	300433
tvpp-9vvx	303376
6kcb-9g8d	307595
sybh-s59s	307951
vjbm-hsyr	308349
pasr-j7fb	310731
uqxv-h2se	319121
u553-m549	325866
i37z-2ty9	326843
avsi-2fp7	333754
8vbp-qzz2	335054
wa2y-rh4b	338466
did2-qzw3	344748
p2d7-vcsb	347024
dd6w-hnq9	349182
krx7-u82t	352859
6rrm-vxj9	361551
qybk-bjjc	363306
7crd-d9xh	365131
jxyc-rxiv	366966
pf3n-zn2m	373347
2v9c-2k7f	377267
2cmn-uidm	390536
n3p6-zve2	391438
fgqh-vfzz	396345
y4fw-iqfr	398047
jk6k-yab4	399304
29ry-u5bf	400733
eu48-ehkz	406886
2emc-na4n	407840
khqi-x3p3	411329
s3k6-pzi2	417356
yp6n-7jdy	428953
8fwe-y7ui	431045
buk3-3qpr	435336
vw9i-7mzq	435785
7hpk-8zed	439618
xfsg-qhaw	441676
ebkm-iyma	442171
ridc-7qqg	444015
cbrh-qrk4	448345
86a8-pqby	453702
wr4r-bue7	455800
uq7m-95z8	462001
ud2m-5tb4	463180
m56g-jpua	471680
8mzw-jfss	473618
35ey-ieq4	474931
rpeq-j89e	478311
u4hi-kt3x	482563
s52a-8aq6	489541
rn6p-xvjd	490721
8isn-pgv3	498849
6jad-5sav	500782
45j8-f6um	505729
ihfw-zy9j	506398
hcv3-zacv	515087
rqhp-hivt	517559
s7yh-frbm	527694
9k82-ys7w	530656
wvts-6tdf	541134
hg3c-2jsy	545566
8fj8-3sgg	554693
kdm9-vp7d	561643
kha6-7i9i	561672
6anw-twe4	567105
4mfq-ds6b	567191
2pmj-y4p4	570232
h426-x5gi	575790
un8d-rbed	581986
xmiz-qy72	585689
yu9n-iqyk	588101
9d6u-jzxb	588442
jufi-gzgp	604766
wa6b-r9jh	609903
5gde-fmj3	612745
j7in-ctnu	613812
833y-fsy8	613863
tvhc-4n5n	617106
68k5-hdzw	617278
6eti-k994	632397
25aa-q86c	633886
7yc5-fec2	633973
f33j-ecpr	637727
8gpu-s594	638278
vh2h-md7a	642254
bnea-fu3k	649698
64pa-8bza	659295
kmix-7hhj	661216
iz2q-9x8d	673022
wrhz-w8mn	684666
dvaj-b7yx	692568
3mrr-8h5c	710732
v575-87iz	714935
ck4n-5h6x	736295
9rz4-mjek	743272
v959-5k2w	752437
usep-8jbt	764584
p3r6-jdne	768980
xffd-vsgf	769563
9cw8-7heb	772631
wed3-5i35	803540
n5mv-nfpy	805899
hrsu-3w2q	810593
ugzk-a6x4	831584
7jpv-q9e2	831651
9vgx-wa3i	832527
fx4z-5xg2	834592
f3u3-q8ea	858964
mib5-bwqy	873363
ybcb-4665	881953
xtsw-fqvh	882959
rqjq-29wc	886561
7k5d-rk33	889286
sivq-4tyd	894053
q5hp-72f8	897835
xsmd-g5j6	898678
ivix-m77e	911239
rgfe-8y2z	912826
jzst-u7j8	925084
sibt-hnvk	926708
7u63-ib3x	952815
zs4w-c9cd	954223
p32s-yqxq	962719
cpcm-i88g	979101
x4ai-kstz	979110
m8nr-4ivu	982019
cp6j-7bjj	985443
vdbc-pyc9	994288
np9k-hd4i	997492
thxi-frp3	1002763
ertz-hr4r	1005509
i6b5-j7bu	1012925
kyvb-rbwd	1024939
mv4k-y93f	1043822
c72z-kzbi	1047638
ex6k-ym48	1062019
66be-66yr	1069185
pxfd-dpcz	1077382
yvxd-uipr	1083881
436j-ja87	1085855
y8bm-tzs3	1088821
phth-xf25	1094258
fbaw-uq4e	1096577
pra5-xxvj	1098082
7gvw-m7zn	1102125
gzfs-3h4m	1118504
fypi-ruxh	1145381
i99z-ad8n	1153513
5hjv-bjbv	1154856
2sps-j9st	1177445
8vv7-7wx3	1188616
gjm4-k24g	1189765
yuzm-c784	1212507
ynau-kwze	1239985
xx92-6788	1240778
e9xc-u3ds	1261382
gysc-yn4h	1262622
b9uf-7skp	1273650
k63t-h76x	1279064
d5zb-ragj	1280330
95aa-k2ka	1284670
nyis-y4yr	1333047
e98g-f8hy	1342283
gpwd-npar	1374250
s79c-jgrm	1376339
g8e6-y4ax	1378237
rzd6-qsmn	1386114
gezn-7mgk	1391420
ty7c-8rmq	1431364
nvgj-hbht	1436932
dy3p-ay2d	1494039
xubg-57si	1498046
2bmr-jdsv	1504354
hypw-js3b	1514971
8u86-bviy	1539251
qvdv-dru4	1574354
5u2d-n46s	1576389
6z8x-wfk4	1606927
tn5h-i3e8	1617511
tg3t-nh4h	1659190
3tfu-x2qk	1686691
bkwf-xfky	1707552
p3e6-t4zv	1708061
bi53-yph3	1734120
8vgb-zm6e	1787909
x3bb-kg5j	1828623
q2ni-ztsb	1830153
63nx-cpi9	1898659
kwmq-dbub	1956357
ncre-qhxs	2096104
easq-ubfe	2114118
5uei-swth	2147873
tqsy-2s6w	2176939
fpxc-zjtm	2219762
tg4x-b46p	2314723
aht6-vxai	2344014
8fei-z6rz	2354741
tap2-dwrw	2477422
vn4m-mk4t	2482445
ci93-uc8s	2490615
vg63-xw6u	2540125
jb3k-j3gp	2690946
qgc5-ecnb	2695708
5tub-eh45	2696059
xjfq-wh2d	2699484
kpav-sd4t	2705328
xyq2-jjkn	2740959
vr8p-8shw	2770775
kcrr-myj9	2830629
jk35-yh5p	2861752
9jgj-bmct	2882411
gcvr-n8qw	2910435
nat5-7dxa	2954554
w76s-c5u4	2971375
vrku-2kif	2993413
43yz-zfrw	3026336
ka3c-bcci	3114800
yg3y-7juh	3126366
4e2n-s75z	3146805
csps-2ne9	3159418
t9iz-i583	3166950
9cx5-kdi8	3189724
m3fi-rt3k	3220558
b9km-gdpy	3234819
wfw5-9psu	3239511
qu8g-sxqf	3254516
qbb6-g5em	3285832
9nyy-a6qt	3306139
i296-73x5	3404280
weuc-cs8c	3447221
vq35-j9qm	3452225
w9ak-ipjd	3484422
gi42-6x8d	3485937
uip8-fykc	3512184
pdiy-9ae5	3518784
expp-gbrz	3528788
y9gu-cxxw	3576050
4twk-9yq2	3675644
mwus-92t3	3738823
e25p-jzfy	3789732
46g3-savk	3806553
myei-c3fa	3808374
9ny4-8k6g	3815005
wavz-fkw8	3893621
genf-2k76	3944177
rbx6-tga4	4083605
n2mv-q2ia	4146311
s6dm-mdan	4166051
dsg6-ifza	4261563
8wbx-tsch	4270284
t8hj-ruu2	4434258
nb39-jx2v	4740242
s9d3-x4fz	4778774
k3cd-yu9d	4809250
64gx-bycn	4853271
bbs3-q5us	4889782
nu7n-tubp	4917647
2jvr-j6ne	5121336
bs8b-p36w	5166057
6teu-xtgp	5293509
it56-eyq4	5385728
4fvw-nn9c	5392802
5uug-f49n	5508607
kfgh-h6re	5522733
xwxx-rnki	5581851
wpqj-3buw	5720764
tesw-yqqr	5764313
pffu-gbfi	5828370
f4rp-2kvy	5843149
3y5p-x48f	5920573
94ri-3ium	5988170
52dp-yji6	6191447
itd7-gx3g	6487386
m27t-ht3h	6493698
qkpp-pbi8	6496410
87fx-28ei	6554838
fmf3-knd8	6607200
kj4p-ruqc	6692323
ji82-xba5	6755645
fdkv-4t4z	6784213
vx8i-nprf	6849743
n8p9-7jxp	6859106
sbnd-xujn	7136157
735p-zed8	7916378
madj-gkhr	8272925
5mma-5n3h	8700801
kybe-9iex	8757007
kw9y-h36n	9063658
4d7f-74pe	9196341
2j8u-wtju	9919324
pq5i-thsu	9998437
avhb-5jhc	10023742
xmmq-y7za	10153944
mwzb-yiwb	10536358
jzhd-m6uv	10555179
5fn4-dr26	10846642
qmh3-uvgq	11080409
867j-5pgi	11294985
59kj-x8nc	11467713
gcys-vvnq	11565425
ssq6-fkht	11582575
muvi-b6kx	12202085
ez4e-fazm	12259097
8s5k-n45n	12363769
ju3b-rwpy	12968718
ibip-ftv5	13115041
cj3v-xdpd	13519459
w7w3-xahh	13677043
feu5-w2e2	13885614
jr24-e7cr	14122747
w2pb-icbu	15125653
5uac-w243	15769109
kyad-zm4j	16532518
as69-ew8f	16996938
emrz-5p35	17080730
ptev-4hud	17116057
ye3c-m4ga	18696584
b4mf-rg6h	20874354
a9md-ynri	20925349
fudw-fgrp	21409483
dm9a-ab7w	22077851
a8wp-rerh	22836093
xzj8-i3jk	22983830
29bw-z7pj	25381332
bjuu-44hx	30201245
pjgc-h7uv	31438502
mdbu-nrqn	32278695
dpm2-m9mq	33647909
jgtb-hmpg	33704233
y7az-s7wc	33988869
43nn-pn8j	35448744
uwyv-629c	40489221
2xab-argn	42528967
cspg-yi7g	45770884
dg92-zbpx	48021683
uvpi-gqnh	50291275
eabe-havv	54044688
2k3g-r445	54653097
ghpb-fpea	56922581
q5mz-t52e	59134663
h9gi-nx95	63334537
a2nx-4u46	63443794
pvqr-7yc4	78921544
k397-673e	79277522
gsgx-6efw	79386309
8y4t-faws	84520702
bkfu-528j	84543278
8sdw-8vja	85268304
scjx-j6np	87166512
ub9z-gccp	91813148
4pt5-3vv4	96217796
sqcr-6mww	99653861
tm6d-hbzd	101020766
mu46-p9is	101677867
r4c5-ndkx	113025107
bdjm-n7q4	117495847
9fnm-j6if	128702527
3h2n-5cm9	132237423
p937-wjvj	137340092
sv2w-rv3k	137828154
w7fs-fd9i	152826662
8h9b-rp9u	154011436
sxmw-f24h	160129089
hy4q-igkk	160652011
3rfa-3xsf	164045701
aiww-p3af	170646331
uzcy-9puk	171687433
8m42-w767	192447433
5gj9-2kzx	196647556
6bgk-3dad	211686513
kevu-8hby	223687607
ic3t-wcy2	251557018
bty7-2jhb	265113921
kwte-dppd	285415659
rhe8-mgbb	342387619
76xm-jjuj	361118348
wvxf-dwi5	375404710
qgea-i56i	386583224
jt7v-77mi	387621805
m8p6-tp4b	396705338
faiq-9dfq	399189580
kiv2-tbus	403133527
yjxr-fw8i	412969037
ipu4-2q9a	413838966
paab-n3s5	423168465
a5td-mswe	455912109
k7b3-4y4m	499413784
pvkv-25ck	516275352
hvrh-b6nb	537764412
ydkf-mpxb	542969176
c284-tqph	643652640
tqtj-sjs8	648538977
2bnn-yakx	660554488
vwpc-kje2	699036419
quxm-hmyr	720705768
2np7-5jsg	757479508
td5q-ry6d	770034658
yini-w76t	793311971
2upf-qytp	816183936
c4dx-tk4d	868083321
gi8d-wdg5	928666519
jz4z-kudi	1029511535
pbk5-6r7z	1107248130
xjtr-h2x2	1170087439
nc67-uf89	1321028056
avz8-mqzz	1662463266
t29m-gskq	1699869951
biws-g3hs	1902423216
erm2-nwe9	2271861522
am94-epxh	3207091802
